no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,739,0.07,winter,2019/1/15,15:30:00,26.6,10
8,0,22,170,53,18.34,4.13,1,-1,1,217,778,0.07,winter,2019/1/15,16:00:00,27,10
8,0,22,170,53,18.34,4.13,1,-1,1,217,797,0.07,winter,2019/1/15,16:30:00,27.1,10
8,0,22,170,53,18.34,4.13,0.7,-1,1,217,732,0.07,winter,2019/1/15,17:00:00,27.1,10
8,0,22,170,53,18.34,4.13,1,-1,1,217,781,0.07,winter,2019/1/15,17:30:00,27.3,10
8,0,22,170,53,18.34,4.13,-2.7,1,-1,217,451,0.07,winter,2019/1/16,8:40:00,11.2,13
8,0,22,170,53,18.34,4.13,-2.8,1,-1,217,430,0.07,winter,2019/1/16,9:00:00,11.4,15
8,0,22,170,53,18.34,4.13,-2,1,-1,217,715,0.07,winter,2019/1/16,9:30:00,15.9,12
8,0,22,170,53,18.34,4.13,-1.5,1,-1,217,736,0.07,winter,2019/1/16,10:00:00,17.9,13
8,0,22,170,53,18.34,4.13,-1.2,1,-1,217,652,0.07,winter,2019/1/16,10:30:00,19.7,12
8,0,22,170,53,18.34,4.13,-0.7,1,-1,217,758,0.07,winter,2019/1/16,11:00:00,20.1,13
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,764,0.07,winter,2019/1/16,11:30:00,20.9,12
8,0,22,170,53,18.34,4.13,-0.2,0,1,217,781,0.07,winter,2019/1/16,12:00:00,21.5,11
8,0,22,170,53,18.34,4.13,0,0,1,217,554,0.07,winter,2019/1/16,14:10:00,21.6,11
8,0,22,170,53,18.34,4.13,0,0,1,217,706,0.07,winter,2019/1/16,14:30:00,21.8,12
8,0,22,170,53,18.34,4.13,0,0,1,217,802,0.07,winter,2019/1/16,15:00:00,22.6,12
8,0,22,170,53,18.34,4.13,0,0,1,217,791,0.07,winter,2019/1/16,15:30:00,23,12
8,0,22,170,53,18.34,4.13,0,0,1,217,799,0.07,winter,2019/1/16,16:00:00,23.3,11
8,0,22,170,53,18.34,4.13,0,0,1,217,823,0.07,winter,2019/1/16,16:30:00,23.6,11
8,0,22,170,53,18.34,4.13,0,0,1,217,858,0.07,winter,2019/1/16,17:00:00,24,11
8,0,22,170,53,18.34,4.13,0,0,1,217,835,0.07,winter,2019/1/16,17:30:00,24.1,11
8,0,22,170,53,18.34,4.13,0,0,1,217,529,0.07,winter,2019/1/17,8:40:00,23.8,9
8,0,22,170,53,18.34,4.13,0,0,1,217,607,0.07,winter,2019/1/17,9:00:00,24.6,9
8,0,22,170,53,18.34,4.13,0,0,1,217,680,0.07,winter,2019/1/17,9:30:00,25.3,10
8,0,22,170,53,18.34,4.13,0,0,1,217,721,0.07,winter,2019/1/17,10:00:00,25.7,9
8,0,22,170,53,18.34,4.13,0,0,1,217,744,0.07,winter,2019/1/17,10:30:00,26.1,9
8,0,22,170,53,18.34,4.13,0,0,1,217,764,0.07,winter,2019/1/17,11:00:00,26.5,9
8,0,22,170,53,18.34,4.13,0.3,0,1,217,790,0.07,winter,2019/1/17,11:30:00,26.7,10
8,0,22,170,53,18.34,4.13,0.3,0,1,217,796,0.07,winter,2019/1/17,12:00:00,26.9,10
8,0,22,170,53,18.34,4.13,0.5,0,1,217,548,0.07,winter,2019/1/17,14:10:00,26.7,9
8,0,22,170,53,18.34,4.13,0.7,-1,1,217,714,0.07,winter,2019/1/17,14:30:00,27.3,9
8,0,22,170,53,18.34,4.13,0.7,-1,1,217,772,0.07,winter,2019/1/17,15:00:00,27.6,9
8,0,22,170,53,18.34,4.13,1,-1,1,217,767,0.07,winter,2019/1/17,15:30:00,27.5,9
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,784,0.07,winter,2019/1/17,16:00:00,27.5,9
8,0,22,170,53,18.34,4.13,0.5,0,1,217,793,0.07,winter,2019/1/17,16:30:00,27.4,10
8,0,22,170,53,18.34,4.13,0,0,1,217,470,0.07,winter,2019/1/17,17:00:00,23,11
8,0,22,170,53,18.34,4.13,0,0,1,217,467,0.07,winter,2019/1/17,17:30:00,20.4,11
8,0,22,170,53,18.34,4.13,0,0,1,217,540,0.07,winter,2019/1/18,8:40:00,22.6,13
8,0,22,170,53,18.34,4.13,0,0,1,217,621,0.07,winter,2019/1/18,9:00:00,23.5,9
8,0,22,170,53,18.34,4.13,0,0,1,217,678,0.07,winter,2019/1/18,9:30:00,24.8,11
8,0,22,170,53,18.34,4.13,0,0,1,217,790,0.07,winter,2019/1/18,10:00:00,25.4,11
8,0,22,170,53,18.34,4.13,0,0,1,217,803,0.07,winter,2019/1/18,10:30:00,25.9,11
8,0,22,170,53,18.34,4.13,0,0,1,217,825,0.07,winter,2019/1/18,11:00:00,26.2,11
8,0,22,170,53,18.34,4.13,0,0,1,217,613,0.07,winter,2019/1/18,11:30:00,25.2,11
8,0,22,170,53,18.34,4.13,-0.3,0,1,217,521,0.07,winter,2019/1/18,12:00:00,20.5,14
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,427,0.07,winter,2019/1/18,14:10:00,17,16
8,0,22,170,53,18.34,4.13,-1,1,1,217,487,0.07,winter,2019/1/18,14:30:00,16.5,17
8,0,22,170,53,18.34,4.13,-1.5,1,-1,217,454,0.07,winter,2019/1/18,15:00:00,16.3,17
8,0,22,170,53,18.34,4.13,0,0,1,217,722,0.07,winter,2019/1/18,15:30:00,21.9,15
8,0,22,170,53,18.34,4.13,0,0,1,217,806,0.07,winter,2019/1/18,16:00:00,23.9,13
8,0,22,170,53,18.34,4.13,0,0,1,217,850,0.07,winter,2019/1/18,16:30:00,25.2,12
8,0,22,170,53,18.34,4.13,0.2,0,1,217,844,0.07,winter,2019/1/18,17:00:00,26,12
8,0,22,170,53,18.34,4.13,0.2,0,1,217,852,0.07,winter,2019/1/18,17:30:00,26.5,12
8,0,22,170,53,18.34,4.13,0,0,1,217,674,0.07,winter,2019/1/21,8:40:00,22.8,12
8,0,22,170,53,18.34,4.13,0,0,1,217,591,0.07,winter,2019/1/21,9:00:00,23.9,12
8,0,22,170,53,18.34,4.13,0,0,1,217,719,0.07,winter,2019/1/21,9:30:00,25,11
8,0,22,170,53,18.34,4.13,0,0,1,217,733,0.07,winter,2019/1/21,10:00:00,25.7,10
8,0,22,170,53,18.34,4.13,0,0,1,217,721,0.07,winter,2019/1/21,10:30:00,26.1,11
8,0,22,170,53,18.34,4.13,0,0,1,217,731,0.07,winter,2019/1/21,11:00:00,26.6,10
8,0,22,170,53,18.34,4.13,0,0,1,217,783,0.07,winter,2019/1/21,11:30:00,26.9,10
8,0,22,170,53,18.34,4.13,0,0,1,217,787,0.07,winter,2019/1/21,12:00:00,27.3,10
8,0,22,170,53,18.34,4.13,0.5,0,1,217,494,0.07,winter,2019/1/21,14:10:00,27.3,9
8,0,22,170,53,18.34,4.13,1,-1,1,217,696,0.07,winter,2019/1/21,14:30:00,27.8,10
8,0,22,170,53,18.34,4.13,1.5,-1,-1,217,762,0.07,winter,2019/1/21,15:00:00,28.4,10
8,0,22,170,53,18.34,4.13,0,0,1,217,545,0.07,winter,2019/1/21,15:30:00,26.4,9
8,0,22,170,53,18.34,4.13,0,0,1,217,505,0.07,winter,2019/1/21,16:00:00,25.1,9
8,0,22,170,53,18.34,4.13,0,0,1,217,452,0.07,winter,2019/1/21,16:30:00,24.8,9
8,0,22,170,53,18.34,4.13,-0.3,1,1,217,448,0.07,winter,2019/1/21,17:00:00,23.3,10
8,0,22,170,53,18.34,4.13,-1,1,-1,217,442,0.07,winter,2019/1/21,17:30:00,22.1,10
8,0,22,170,53,18.34,4.13,-2.7,1,-1,217,469,0.07,winter,2019/1/22,8:40:00,12,20
8,0,22,170,53,18.34,4.13,-2.5,1,-1,217,462,0.07,winter,2019/1/22,9:00:00,12,20
8,0,22,170,53,18.34,4.13,-2,1,-1,217,628,0.07,winter,2019/1/22,9:30:00,16.4,18
8,0,22,170,53,18.34,4.13,-1,1,-1,217,659,0.07,winter,2019/1/22,10:00:00,18,17
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,667,0.07,winter,2019/1/22,10:30:00,19.9,17
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,660,0.07,winter,2019/1/22,11:00:00,21.1,16
8,0,22,170,53,18.34,4.13,-0.3,1,1,217,669,0.07,winter,2019/1/22,11:30:00,22.2,15
8,0,22,170,53,18.34,4.13,-0.2,0,1,217,689,0.07,winter,2019/1/22,12:00:00,23,14
8,0,22,170,53,18.34,4.13,0,0,1,217,740,0.07,winter,2019/1/22,14:10:00,24.3,12
8,0,22,170,53,18.34,4.13,0,0,1,217,772,0.07,winter,2019/1/22,14:30:00,25,12
8,0,22,170,53,18.34,4.13,0,0,1,217,831,0.07,winter,2019/1/22,15:00:00,25.7,12
8,0,22,170,53,18.34,4.13,0,0,1,217,891,0.07,winter,2019/1/22,15:30:00,26.2,12
8,0,22,170,53,18.34,4.13,0.2,0,1,217,865,0.07,winter,2019/1/22,16:00:00,26.5,12
8,0,22,170,53,18.34,4.13,0.5,0,1,217,928,0.07,winter,2019/1/22,16:30:00,26.8,12
8,0,22,170,53,18.34,4.13,0,0,1,217,489,0.07,winter,2019/1/22,17:00:00,23.2,11
8,0,22,170,53,18.34,4.13,-0.2,0,1,217,480,0.07,winter,2019/1/22,17:30:00,21.6,12
8,0,22,170,53,18.34,4.13,-0.3,1,1,217,506,0.07,winter,2019/1/23,8:40:00,22.3,13
8,0,22,170,53,18.34,4.13,0,0,1,217,669,0.07,winter,2019/1/23,9:00:00,23.1,14
8,0,22,170,53,18.34,4.13,0,0,1,217,799,0.07,winter,2019/1/23,9:30:00,24.1,13
8,0,22,170,53,18.34,4.13,0.1,0,1,217,858,0.07,winter,2019/1/23,10:00:00,25,12
8,0,22,170,53,18.34,4.13,0.3,0,1,217,868,0.07,winter,2019/1/23,10:30:00,25.7,12
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,871,0.07,winter,2019/1/23,11:00:00,26.2,12
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,868,0.07,winter,2019/1/23,11:30:00,26.5,11
8,0,22,170,53,18.34,4.13,1,-1,1,217,873,0.07,winter,2019/1/23,12:00:00,26.7,11
8,0,22,170,53,18.34,4.13,1,-1,1,217,625,0.07,winter,2019/1/23,14:10:00,27.1,10
8,0,22,170,53,18.34,4.13,1.5,-1,1,217,733,0.07,winter,2019/1/23,14:30:00,27.5,10
8,0,22,170,53,18.34,4.13,0,0,1,217,497,0.07,winter,2019/1/23,15:00:00,23.6,10
8,0,22,170,53,18.34,4.13,0,0,1,217,490,0.07,winter,2019/1/23,15:30:00,22.8,10
8,0,22,170,53,18.34,4.13,0,0,1,217,490,0.07,winter,2019/1/23,16:00:00,22.8,10
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,439,0.07,winter,2019/1/23,16:30:00,22.5,11
8,0,22,170,53,18.34,4.13,-0.7,1,1,217,481,0.07,winter,2019/1/23,17:00:00,22,10
8,0,22,170,53,18.34,4.13,0,0,1,217,721,0.07,winter,2019/1/23,17:30:00,24.4,11
8,0,22,170,53,18.34,4.13,-1.5,1,-1,217,539,0.07,winter,2019/1/24,8:40:00,12.9,22
8,0,22,170,53,18.34,4.13,-1,1,-1,217,663,0.07,winter,2019/1/24,9:00:00,15.8,20
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,752,0.07,winter,2019/1/24,9:30:00,19.1,19
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,748,0.07,winter,2019/1/24,10:00:00,20.7,17
8,0,22,170,53,18.34,4.13,-0.2,0,1,217,782,0.07,winter,2019/1/24,10:30:00,21.9,16
8,0,22,170,53,18.34,4.13,0,0,1,217,837,0.07,winter,2019/1/24,11:00:00,22.8,15
8,0,22,170,53,18.34,4.13,0,0,1,217,817,0.07,winter,2019/1/24,11:30:00,23.5,14
8,0,22,170,53,18.34,4.13,0,0,1,217,878,0.07,winter,2019/1/24,12:00:00,24,14
8,0,22,170,53,18.34,4.13,0,0,1,217,687,0.07,winter,2019/1/24,14:10:00,24.5,12
8,0,22,170,53,18.34,4.13,0,0,1,217,835,0.07,winter,2019/1/24,14:30:00,25.2,12
8,0,22,170,53,18.34,4.13,0,0,1,217,861,0.07,winter,2019/1/24,15:00:00,25.7,12
8,0,22,170,53,18.34,4.13,0.2,0,1,217,908,0.07,winter,2019/1/24,15:30:00,26.4,12
8,0,22,170,53,18.34,4.13,0.3,0,1,217,905,0.07,winter,2019/1/24,16:00:00,26.7,12
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,914,0.07,winter,2019/1/24,16:30:00,26.7,12
8,0,22,170,53,18.34,4.13,0.7,-1,1,217,911,0.07,winter,2019/1/24,17:00:00,27,12
8,0,22,170,53,18.34,4.13,1,-1,-1,217,902,0.07,winter,2019/1/24,17:30:00,27.2,12
8,0,22,170,53,18.34,4.13,-0.5,1,-1,217,493,0.07,winter,2019/1/25,8:40:00,16.6,13
8,0,22,170,53,18.34,4.13,-1,1,-1,217,478,0.07,winter,2019/1/25,9:00:00,16.9,12
8,0,22,170,53,18.34,4.13,-0.5,1,1,217,647,0.07,winter,2019/1/25,9:30:00,20.1,15
8,0,22,170,53,18.34,4.13,-0.2,0,1,217,768,0.07,winter,2019/1/25,10:00:00,21.7,14
8,0,22,170,53,18.34,4.13,0,0,1,217,794,0.07,winter,2019/1/25,10:30:00,22.9,13
8,0,22,170,53,18.34,4.13,0,0,1,217,954,0.07,winter,2019/1/25,11:00:00,23.8,13
8,0,22,170,53,18.34,4.13,0,0,1,217,981,0.07,winter,2019/1/25,11:30:00,24.6,12
8,0,22,170,53,18.34,4.13,0,0,1,217,982,0.07,winter,2019/1/25,12:00:00,25.1,12
8,0,22,170,53,18.34,4.13,0,0,1,217,583,0.07,winter,2019/1/25,14:10:00,25.6,11
8,0,22,170,53,18.34,4.13,0.3,0,1,217,733,0.07,winter,2019/1/25,14:30:00,26.2,11
8,0,22,170,53,18.34,4.13,0.5,-1,1,217,761,0.07,winter,2019/1/25,15:00:00,26.5,10
8,0,22,170,53,18.34,4.13,1,-1,1,217,875,0.07,winter,2019/1/25,15:30:00,27,10
8,0,22,170,53,18.34,4.13,1.5,-1,-1,217,842,0.07,winter,2019/1/25,16:00:00,27.4,10
8,0,22,170,53,18.34,4.13,2,-1,-1,217,851,0.07,winter,2019/1/25,16:30:00,27.9,10
8,0,22,170,53,18.34,4.13,0,0,1,217,526,0.07,winter,2019/1/25,17:00:00,24,9
8,0,22,170,53,18.34,4.13,0,0,1,217,512,0.07,winter,2019/1/25,17:30:00,23.1,10
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,793,0.07,winter,2019/1/7,8:40:00,20.8,20
9,0,21,163,55,20.7,2.29,-1.2,1,1,202,850,0.07,winter,2019/1/7,9:00:00,22.7,18
9,0,21,163,55,20.7,2.29,-1.1,1,1,202,858,0.07,winter,2019/1/7,9:30:00,23.9,17
9,0,21,163,55,20.7,2.29,-0.7,0,1,202,880,0.07,winter,2019/1/7,10:00:00,24.6,16
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,910,0.07,winter,2019/1/7,10:30:00,25.2,15
9,0,21,163,55,20.7,2.29,0.2,0,1,202,896,0.07,winter,2019/1/7,11:00:00,25.2,14
9,0,21,163,55,20.7,2.29,0,0,1,202,895,0.07,winter,2019/1/7,11:30:00,25.9,13
9,0,21,163,55,20.7,2.29,1,-1,-1,202,892,0.07,winter,2019/1/7,12:00:00,26.2,11
9,0,21,163,55,20.7,2.29,1.5,-1,-1,202,993,0.07,winter,2019/1/7,14:10:00,27.2,12
9,0,21,163,55,20.7,2.29,1.5,-1,-1,202,980,0.07,winter,2019/1/7,14:30:00,26.9,12
9,0,21,163,55,20.7,2.29,0.6,0,1,202,1015,0.07,winter,2019/1/7,15:00:00,27,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1019,0.07,winter,2019/1/7,15:30:00,27.1,12
9,0,21,163,55,20.7,2.29,0.5,0,1,202,1080,0.07,winter,2019/1/7,16:00:00,27.3,13
9,0,21,163,55,20.7,2.29,0.2,0,1,202,1076,0.07,winter,2019/1/7,16:30:00,27.2,13
9,0,21,163,55,20.7,2.29,0,0,1,202,1100,0.07,winter,2019/1/7,17:00:00,27.3,13
9,0,21,163,55,20.7,2.29,0,0,1,202,1100,0.07,winter,2019/1/7,17:30:00,27.3,13
9,0,21,163,55,20.7,2.29,1.1,-1,1,202,734,0.07,winter,2019/1/8,8:40:00,21.2,16
9,0,21,163,55,20.7,2.29,0.2,0,1,202,763,0.07,winter,2019/1/8,9:00:00,22.8,15
9,0,21,163,55,20.7,2.29,0,0,1,202,872,0.07,winter,2019/1/8,9:30:00,24.5,14
9,0,21,163,55,20.7,2.29,0,0,1,202,964,0.07,winter,2019/1/8,10:00:00,25.6,13
9,0,21,163,55,20.7,2.29,0,0,1,202,1027,0.07,winter,2019/1/8,10:30:00,26.2,13
9,0,21,163,55,20.7,2.29,0,0,1,202,1002,0.07,winter,2019/1/8,11:00:00,26.7,13
9,0,21,163,55,20.7,2.29,0,0,1,202,1030,0.07,winter,2019/1/8,11:30:00,27.5,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1012,0.07,winter,2019/1/8,12:00:00,27.6,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1012,0.07,winter,2019/1/8,14:10:00,27.6,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1012,0.07,winter,2019/1/8,14:30:00,27.6,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1012,0.07,winter,2019/1/8,15:00:00,27.6,12
9,0,21,163,55,20.7,2.29,0,0,1,202,880,0.07,winter,2019/1/8,15:30:00,26.9,11
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,924,0.07,winter,2019/1/8,16:00:00,27.1,12
9,0,21,163,55,20.7,2.29,0,0,1,202,977,0.07,winter,2019/1/8,16:30:00,27.1,12
9,0,21,163,55,20.7,2.29,0.3,-1,1,202,1000,0.07,winter,2019/1/8,17:00:00,27,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1080,0.07,winter,2019/1/8,17:30:00,26.9,13
9,0,21,163,55,20.7,2.29,-1.5,1,-1,202,578,0.07,winter,2019/1/9,8:40:00,18,14
9,0,21,163,55,20.7,2.29,0,0,1,202,682,0.07,winter,2019/1/9,9:00:00,19.8,16
9,0,21,163,55,20.7,2.29,0,0,1,202,739,0.07,winter,2019/1/9,9:30:00,22,14
9,0,21,163,55,20.7,2.29,0,0,1,202,815,0.07,winter,2019/1/9,10:00:00,23.2,13
9,0,21,163,55,20.7,2.29,0.3,0,1,202,912,0.07,winter,2019/1/9,10:30:00,24.1,13
9,0,21,163,55,20.7,2.29,1.2,0,1,202,909,0.07,winter,2019/1/9,11:00:00,24.8,13
9,0,21,163,55,20.7,2.29,0,0,1,202,890,0.07,winter,2019/1/9,11:30:00,25.4,12
9,0,21,163,55,20.7,2.29,0,0,1,202,885,0.07,winter,2019/1/9,12:00:00,26,12
9,0,21,163,55,20.7,2.29,1,-1,1,202,841,0.07,winter,2019/1/9,14:10:00,26.9,10
9,0,21,163,55,20.7,2.29,0.8,-1,1,202,817,0.07,winter,2019/1/9,14:30:00,27.4,12
9,0,21,163,55,20.7,2.29,0.6,0,1,202,901,0.07,winter,2019/1/9,15:00:00,27.8,12
9,0,21,163,55,20.7,2.29,0.3,1,1,202,906,0.07,winter,2019/1/9,15:30:00,28.1,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,904,0.07,winter,2019/1/9,16:00:00,28.3,12
9,0,21,163,55,20.7,2.29,1.3,-1,-1,202,887,0.07,winter,2019/1/9,16:30:00,28.4,12
9,0,21,163,55,20.7,2.29,1,-1,1,202,965,0.07,winter,2019/1/9,17:00:00,28.7,12
9,0,21,163,55,20.7,2.29,1,-1,1,202,928,0.07,winter,2019/1/9,17:30:00,28.9,12
9,0,21,163,55,20.7,2.29,-1.2,1,-1,202,489,0.07,winter,2019/1/10,8:40:00,15.3,19
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,626,0.07,winter,2019/1/10,9:00:00,17.9,20
9,0,21,163,55,20.7,2.29,-0.1,0,1,202,696,0.07,winter,2019/1/10,9:30:00,19.8,19
9,0,21,163,55,20.7,2.29,0,0,1,202,794,0.07,winter,2019/1/10,10:00:00,21.2,18
9,0,21,163,55,20.7,2.29,0,0,1,202,813,0.07,winter,2019/1/10,10:30:00,22,17
9,0,21,163,55,20.7,2.29,0,0,1,202,861,0.07,winter,2019/1/10,11:00:00,22.6,16
9,0,21,163,55,20.7,2.29,0,0,1,202,843,0.07,winter,2019/1/10,11:30:00,23.3,16
9,0,21,163,55,20.7,2.29,0,0,1,202,900,0.07,winter,2019/1/10,12:00:00,23.9,15
9,0,21,163,55,20.7,2.29,1,-1,-1,202,754,0.07,winter,2019/1/10,14:10:00,24.2,13
9,0,21,163,55,20.7,2.29,0.4,0,1,202,734,0.07,winter,2019/1/10,14:30:00,24.9,13
9,0,21,163,55,20.7,2.29,0,0,1,202,806,0.07,winter,2019/1/10,15:00:00,25.2,13
9,0,21,163,55,20.7,2.29,0,0,1,202,848,0.07,winter,2019/1/10,15:30:00,25.8,13
9,0,21,163,55,20.7,2.29,0.3,0,1,202,889,0.07,winter,2019/1/10,16:00:00,25.9,13
9,0,21,163,55,20.7,2.29,0.3,0,1,202,896,0.07,winter,2019/1/10,16:30:00,26.3,13
9,0,21,163,55,20.7,2.29,0.3,0,1,202,867,0.07,winter,2019/1/10,17:00:00,26.4,13
9,0,21,163,55,20.7,2.29,0,0,1,202,866,0.07,winter,2019/1/10,17:30:00,26.5,13
9,0,21,163,55,20.7,2.29,-1.7,1,-1,202,629,0.07,winter,2019/1/11,8:40:00,12.7,28
9,0,21,163,55,20.7,2.29,-1,1,-1,202,740,0.07,winter,2019/1/11,9:00:00,16.5,25
9,0,21,163,55,20.7,2.29,-0.8,1,-1,202,816,0.07,winter,2019/1/11,9:30:00,19.5,23
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,915,0.07,winter,2019/1/11,10:00:00,21.4,21
9,0,21,163,55,20.7,2.29,-0.4,0,1,202,946,0.07,winter,2019/1/11,10:30:00,22.8,20
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,1028,0.07,winter,2019/1/11,11:00:00,23.9,19
9,0,21,163,55,20.7,2.29,0,0,1,202,1012,0.07,winter,2019/1/11,11:30:00,24.7,18
9,0,21,163,55,20.7,2.29,0,0,1,202,953,0.07,winter,2019/1/11,12:00:00,25.1,17
9,0,21,163,55,20.7,2.29,0.5,-1,1,202,915,0.07,winter,2019/1/11,14:10:00,26.1,16
9,0,21,163,55,20.7,2.29,0.3,0,1,202,936,0.07,winter,2019/1/11,14:30:00,26.8,16
9,0,21,163,55,20.7,2.29,0.3,0,1,202,1040,0.07,winter,2019/1/11,15:00:00,27.3,17
9,0,21,163,55,20.7,2.29,0,0,1,202,1085,0.07,winter,2019/1/11,15:30:00,27.8,16
9,0,21,163,55,20.7,2.29,0,-1,1,202,1098,0.07,winter,2019/1/11,16:00:00,28.2,16
9,0,21,163,55,20.7,2.29,0.8,0,1,202,992,0.07,winter,2019/1/11,16:30:00,28.4,16
9,0,21,163,55,20.7,2.29,0.5,0,1,202,969,0.07,winter,2019/1/11,17:00:00,28.2,15
9,0,21,163,55,20.7,2.29,0.5,0,1,202,1136,0.07,winter,2019/1/11,17:30:00,28.6,18
9,0,21,163,55,20.7,2.29,1,-1,1,202,680,0.07,winter,2019/1/14,8:40:00,23.9,16
9,0,21,163,55,20.7,2.29,0.8,0,1,202,687,0.07,winter,2019/1/14,9:00:00,24.3,17
9,0,21,163,55,20.7,2.29,0.2,0,1,202,874,0.07,winter,2019/1/14,9:30:00,25.8,16
9,0,21,163,55,20.7,2.29,0,0,1,202,935,0.07,winter,2019/1/14,10:00:00,26.7,16
9,0,21,163,55,20.7,2.29,0,0,1,202,940,0.07,winter,2019/1/14,10:30:00,27.2,15
9,0,21,163,55,20.7,2.29,0.4,0,1,202,966,0.07,winter,2019/1/14,11:00:00,27.9,15
9,0,21,163,55,20.7,2.29,0.3,0,1,202,967,0.07,winter,2019/1/14,11:30:00,28.2,15
9,0,21,163,55,20.7,2.29,0,0,1,202,652,0.07,winter,2019/1/14,12:00:00,26.4,12
9,0,21,163,55,20.7,2.29,-0.8,0,1,202,515,0.07,winter,2019/1/14,14:10:00,21.6,15
9,0,21,163,55,20.7,2.29,-0.4,0,1,202,540,0.07,winter,2019/1/14,14:30:00,21.7,15
9,0,21,163,55,20.7,2.29,-1.2,1,1,202,550,0.07,winter,2019/1/14,15:00:00,21.7,15
9,0,21,163,55,20.7,2.29,-0.3,1,1,202,548,0.07,winter,2019/1/14,15:30:00,21.8,15
9,0,21,163,55,20.7,2.29,0.2,0,1,202,880,0.07,winter,2019/1/14,16:00:00,24.9,15
9,0,21,163,55,20.7,2.29,0.3,0,1,202,986,0.07,winter,2019/1/14,16:30:00,26.5,15
9,0,21,163,55,20.7,2.29,0,0,1,202,960,0.07,winter,2019/1/14,17:00:00,27.4,14
9,0,21,163,55,20.7,2.29,0.1,0,1,202,1009,0.07,winter,2019/1/14,17:30:00,28,14
9,0,21,163,55,20.7,2.29,-1,1,1,202,513,0.07,winter,2019/1/15,8:40:00,17.7,13
9,0,21,163,55,20.7,2.29,-1,1,1,202,569,0.07,winter,2019/1/15,9:00:00,18.8,12
9,0,21,163,55,20.7,2.29,-2,1,-1,202,625,0.07,winter,2019/1/15,9:30:00,19.1,12
9,0,21,163,55,20.7,2.29,-1,1,1,202,698,0.07,winter,2019/1/15,10:00:00,22.1,13
9,0,21,163,55,20.7,2.29,0,0,1,202,777,0.07,winter,2019/1/15,10:30:00,23.7,12
9,0,21,163,55,20.7,2.29,-0.8,0,1,202,788,0.07,winter,2019/1/15,11:00:00,24.7,11
9,0,21,163,55,20.7,2.29,0,0,1,202,812,0.07,winter,2019/1/15,11:30:00,25.4,11
9,0,21,163,55,20.7,2.29,0,0,1,202,833,0.07,winter,2019/1/15,12:00:00,26,10
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,829,0.07,winter,2019/1/15,14:10:00,26.8,9
9,0,21,163,55,20.7,2.29,0.2,0,1,202,815,0.07,winter,2019/1/15,14:30:00,27.4,9
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,831,0.07,winter,2019/1/15,15:00:00,27.5,9
9,0,21,163,55,20.7,2.29,1,-1,1,202,873,0.07,winter,2019/1/15,15:30:00,28.1,10
9,0,21,163,55,20.7,2.29,0.6,-1,1,202,1029,0.07,winter,2019/1/15,16:00:00,28.4,11
9,0,21,163,55,20.7,2.29,1.1,-1,1,202,1019,0.07,winter,2019/1/15,16:30:00,28.6,10
9,0,21,163,55,20.7,2.29,0.6,-1,1,202,835,0.07,winter,2019/1/15,17:00:00,28.6,9
9,0,21,163,55,20.7,2.29,0.5,0,1,202,949,0.07,winter,2019/1/15,17:30:00,28.8,9
9,0,21,163,55,20.7,2.29,-2,1,-1,202,505,0.07,winter,2019/1/16,8:40:00,13.3,14
9,0,21,163,55,20.7,2.29,-2.5,1,-1,202,501,0.07,winter,2019/1/16,9:00:00,14,12
9,0,21,163,55,20.7,2.29,-2,1,-1,202,779,0.07,winter,2019/1/16,9:30:00,17.3,13
9,0,21,163,55,20.7,2.29,-1.9,1,-1,202,828,0.07,winter,2019/1/16,10:00:00,18.9,14
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,830,0.07,winter,2019/1/16,10:30:00,20.8,13
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,837,0.07,winter,2019/1/16,11:00:00,21.5,11
