count,male,female,young,old,short,medium,tall,thin,normal,fat,bmi_l,bmi_n,bmi_h,grf_l,grf_n,grf_h,sen_l,sen_n,sen_h,pre_l,pre_n,pre_h,env_l,env_n,env_h,date,time,ta,hr,season,va,ta_diff1,ta_diff2,age_avg,height_avg,weight_avg,bmi_avg,griffith_avg
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,4,1,24.517,40.0,0.0,0.25659535939125844,0.5169999999999995,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,4,2,24.466,40.0,0.0,0.6283610114003685,-0.05099999999999838,0.4660000000000011,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,4,3,24.354999999999997,40.0,0.0,0.43099365962381203,-0.1110000000000042,-0.1620000000000026,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,5,0,24.5,40.0,0.0,0.2665786576316425,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,5,1,25.074,40.0,0.0,1.073376658974879,0.5740000000000016,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,5,2,25.003000000000004,40.0,0.0,1.0712025148049356,-0.07099999999999795,0.5030000000000037,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,5,3,24.974,40.0,0.0,0.39196151277417246,-0.029000000000003467,-0.10000000000000142,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,6,0,25.0,40.0,0.0,0.8577598233057347,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,6,1,25.427,40.0,0.0,1.0956606300882985,0.4269999999999996,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,6,2,25.715000000000003,40.0,0.0,0.8047520877259031,0.2880000000000038,0.7150000000000034,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,6,3,25.494,40.0,0.0,0.1343191649651594,-0.22100000000000364,0.06700000000000017,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,7,0,25.5,40.0,0.0,0.9128823288976193,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,7,1,26.040999999999997,40.0,0.0,0.4117218684440097,0.5409999999999968,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,7,2,25.979000000000003,40.0,0.0,1.1582615363510878,-0.06199999999999406,0.47900000000000276,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,7,3,25.911,40.0,0.0,0.3285690359543504,-0.06800000000000139,-0.12999999999999545,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,8,0,26.0,40.0,0.0,0.7261327345602463,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,8,1,26.559000000000005,40.0,0.0,0.9306184182838935,0.5590000000000046,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,8,2,26.476999999999997,40.0,0.0,0.3105917975672594,-0.08200000000000784,0.47699999999999676,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,8,3,26.532,40.0,0.0,1.1010462226365143,0.05500000000000327,-0.027000000000004576,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,9,0,26.5,40.0,0.0,0.21028161643138302,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,9,1,26.946999999999996,40.0,0.0,0.3460564260953768,0.4469999999999956,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,9,2,27.006,40.0,0.0,0.33367521956935947,0.059000000000004604,0.5060000000000002,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,9,3,26.996999999999996,40.0,0.0,1.1771272893433855,-0.009000000000003894,0.05000000000000071,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,10,0,27.0,40.0,0.0,0.6790040009899921,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,10,1,27.475,40.0,0.0,0.7998458061585226,0.4750000000000014,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,10,2,27.488999999999997,40.0,0.0,0.8252606144868414,0.013999999999995794,0.4889999999999972,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,10,3,27.585999999999995,40.0,0.0,0.981683086619312,0.09699999999999775,0.11099999999999355,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,11,0,27.5,40.0,0.0,0.7711205037125624,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,11,1,27.91100000000001,40.0,0.0,0.3083059327531994,0.41100000000000847,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,11,2,28.101,40.0,0.0,0.7463289903237806,0.18999999999999062,0.6009999999999991,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,11,3,28.048999999999996,40.0,0.0,1.1004983180854466,-0.052000000000003155,0.13799999999998747,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,12,0,28.0,40.0,0.0,0.6797170603527783,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,12,1,28.552,40.0,0.0,0.3247810572667054,0.5519999999999996,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,12,2,28.5,40.0,0.0,0.9394307178930871,-0.0519999999999996,0.5,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,12,3,28.417,40.0,0.0,0.3672997541595154,-0.08299999999999841,-0.134999999999998,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,13,0,28.5,40.0,0.0,0.178854716673152,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,13,1,28.874000000000002,40.0,0.0,1.0526022324730424,0.37400000000000233,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,13,2,29.112000000000002,40.0,0.0,0.08707637478512384,0.23799999999999955,0.6120000000000019,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,13,3,29.088,40.0,0.0,1.010864732055375,-0.02400000000000091,0.21399999999999864,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,14,0,29.0,40.0,0.0,0.07840734403011353,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,14,1,29.453999999999997,40.0,0.0,1.1558597487392193,0.4539999999999971,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,14,2,29.627999999999997,40.0,0.0,0.9194446350246744,0.1739999999999995,0.6279999999999966,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,14,3,29.416000000000004,40.0,0.0,1.0087192060396615,-0.21199999999999264,-0.03799999999999315,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,15,0,29.5,40.0,0.0,0.35882923414857687,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,15,1,29.889999999999997,40.0,0.0,0.2411950991555269,0.389999999999997,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,15,2,30.145999999999997,40.0,0.0,0.9918105538726548,0.2560000000000002,0.6459999999999972,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,15,3,30.051000000000005,40.0,0.0,0.3775001000224157,-0.09499999999999176,0.16100000000000847,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,16,0,22.0,41.0,0.0,1.1649374241117696,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,16,1,22.405,41.0,0.0,0.9779934554271922,0.40500000000000114,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,16,2,22.479000000000003,41.0,0.0,0.3069926153172935,0.07400000000000162,0.47900000000000276,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,16,3,22.645000000000003,41.0,0.0,0.4796895820143803,0.16600000000000037,0.240000000000002,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,17,0,22.5,41.0,0.0,1.1311985220282834,0.0,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
10,1.0,1.0,1.0,0.42857142857142855,1.0,0.2,0.8,1.0,0.8,0.2,0.1111111111111111,1.0,0.0,1.0,0.5,0.16666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.8,17,1,22.976000000000003,41.0,0.0,1.031764800944703,0.47600000000000264,0.0,24.6,172.5,62.2,20.808,0.9750000000000002
