count,male,female,young,old,short,medium,tall,thin,normal,fat,bmi_l,bmi_n,bmi_h,grf_l,grf_n,grf_h,sen_l,sen_n,sen_h,pre_l,pre_n,pre_h,env_l,env_n,env_h,date,time,ta,hr,season,va,ta_diff1,ta_diff2,age_avg,height_avg,weight_avg,bmi_avg,griffith_avg
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,2,2,21.506999999999998,10.0,1.0,0.6346079343714126,-0.02400000000000091,0.5069999999999979,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,2,3,21.587000000000003,10.0,1.0,0.044340666095389426,0.0800000000000054,0.05600000000000449,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,3,0,21.5,10.0,1.0,1.1763999301855081,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,3,1,21.991,10.0,1.0,0.6697325279432454,0.49099999999999966,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,3,2,21.955,10.0,1.0,0.259073779520709,-0.036000000000001364,0.4549999999999983,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,3,3,21.93,10.0,1.0,1.0999048925480068,-0.02499999999999858,-0.06099999999999994,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,4,0,22.0,10.0,1.0,0.4981350845968262,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,4,1,22.541,10.0,1.0,0.7421500017134864,0.5410000000000004,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,4,2,22.406,10.0,1.0,0.5882034129416521,-0.13500000000000156,0.4059999999999988,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,4,3,22.544,10.0,1.0,1.1436428648867423,0.13800000000000168,0.0030000000000001137,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,5,0,22.5,10.0,1.0,0.5059079601313329,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,5,1,23.153,10.0,1.0,1.083340336933902,0.6529999999999987,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,5,2,22.944,10.0,1.0,0.3272646051486084,-0.20899999999999963,0.44399999999999906,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,5,3,23.081999999999997,10.0,1.0,0.2661642214930993,0.13799999999999812,-0.0710000000000015,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,6,0,23.0,10.0,1.0,0.6433500350415221,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,6,1,23.476000000000006,10.0,1.0,0.04673765584341307,0.4760000000000062,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,6,2,23.511999999999997,10.0,1.0,0.7923426254093324,0.035999999999990706,0.5119999999999969,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,6,3,23.798,10.0,1.0,0.8206207963635433,0.28600000000000136,0.32199999999999207,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,7,0,23.5,10.0,1.0,0.40798389183392947,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,7,1,23.996000000000002,10.0,1.0,0.3590212585627535,0.4960000000000022,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,7,2,24.005,10.0,1.0,0.9916831045183337,0.008999999999996788,0.504999999999999,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,7,3,24.04,10.0,1.0,0.48434976733297797,0.03500000000000014,0.04399999999999693,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,8,0,24.0,10.0,1.0,0.7045202596935691,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,8,1,24.532,10.0,1.0,0.13146514686797625,0.532,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,8,2,24.584000000000003,10.0,1.0,1.022464900169084,0.052000000000003155,0.5840000000000032,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,8,3,24.512,10.0,1.0,0.9786125867766032,-0.07200000000000273,-0.019999999999999574,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,9,0,24.5,10.0,1.0,0.4568663833711626,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,9,1,24.977999999999998,10.0,1.0,0.4731765618155071,0.477999999999998,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,9,2,24.971,10.0,1.0,0.14016757682507378,-0.006999999999997897,0.4710000000000001,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,9,3,24.918999999999997,10.0,1.0,0.41099257594005323,-0.052000000000003155,-0.05900000000000105,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,10,0,25.0,10.0,1.0,0.7789282527455819,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,10,1,25.601999999999997,10.0,1.0,0.6552952173895689,0.6019999999999968,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,10,2,25.432,10.0,1.0,0.5810391946647865,-0.16999999999999815,0.4319999999999986,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,10,3,25.53,10.0,1.0,0.48525659243288694,0.09800000000000253,-0.07199999999999562,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,11,0,25.5,10.0,1.0,0.858718939015172,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,11,1,26.017000000000003,10.0,1.0,0.5688711998550018,0.517000000000003,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,11,2,25.805,10.0,1.0,0.02433267500539524,-0.2120000000000033,0.3049999999999997,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,11,3,25.880000000000003,10.0,1.0,1.1381274092006766,0.07500000000000284,-0.13700000000000045,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,12,0,26.0,10.0,1.0,0.0678833925157583,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,12,1,26.439,10.0,1.0,0.37599611868559935,0.43900000000000006,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,12,2,26.55,10.0,1.0,0.2838728180703717,0.11100000000000065,0.5500000000000007,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,12,3,26.351,10.0,1.0,0.012668610316872364,-0.19900000000000162,-0.08800000000000097,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,13,0,26.5,10.0,1.0,0.5024948103365572,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,13,1,26.977999999999998,10.0,1.0,0.368455729236336,0.477999999999998,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,13,2,26.946999999999996,10.0,1.0,0.7682753321614845,-0.03100000000000236,0.4469999999999956,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,13,3,26.971000000000004,10.0,1.0,0.5121975967015947,0.024000000000008015,-0.006999999999994344,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,14,0,27.0,10.0,1.0,0.0428366198538904,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,14,1,27.409999999999997,10.0,1.0,1.1527131968319735,0.4099999999999966,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,14,2,27.633,10.0,1.0,0.8152798072587938,0.22300000000000253,0.6329999999999991,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,14,3,27.726999999999997,10.0,1.0,0.4365380768159552,0.09399999999999764,0.31700000000000017,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,15,0,27.5,10.0,1.0,0.5994220934982842,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,15,1,28.024,10.0,1.0,0.6112030659209732,0.5240000000000009,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,15,2,27.970999999999997,10.0,1.0,0.1681825903156721,-0.05300000000000438,0.47099999999999653,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,15,3,28.072999999999997,10.0,1.0,0.42015465544138625,0.10200000000000031,0.048999999999995936,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,16,0,20.0,11.0,1.0,1.188889120434789,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,16,1,20.471999999999998,11.0,1.0,0.6702774238066156,0.47199999999999775,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,16,2,20.651999999999997,11.0,1.0,0.7939020628906331,0.17999999999999972,0.6519999999999975,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,16,3,20.556,11.0,1.0,0.9722558120464084,-0.09599999999999653,0.08400000000000318,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,17,0,20.5,11.0,1.0,1.0675422898231235,0.0,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,17,1,21.034,11.0,1.0,1.1544044071407396,0.5339999999999989,0.0,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,17,2,21.059999999999995,11.0,1.0,0.9584900209550354,0.02599999999999625,0.5599999999999952,23.1,176.0,67.0,21.551,1.2360000000000002
10,1.0,0.25,1.0,0.1111111111111111,0.4,0.6,1.0,0.75,1.0,0.75,0.2857142857142857,1.0,0.14285714285714285,1.0,0.75,0.75,0.8,1.0,0.2,1.0,0.6,0.4,0.0,0.6666666666666666,1.0,17,3,21.094999999999995,11.0,1.0,0.6244915889509216,0.03500000000000014,0.06099999999999639,23.1,176.0,67.0,21.551,1.2360000000000002
